
約定履歴照会

商品指定,約定開始年月日,約定終了年月日,明細数,明細指定開始,明細指定終了
"すべての商品","2025年01月01日","2025年07月08日","8549","1","8549"

（注）明細数はご指定された期間の合計です。

約定日,銘柄,銘柄コード,市場,取引,期限,預り,課税,約定数量,約定単価,手数料/諸経費等,税額,受渡日,受渡金額/決済損益
"2025/01/22","古河機械金属","5715","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,1765,22,--,"2025/01/24",-1422
"2025/01/22","古河機械金属","5715","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,1765,22,--,"2025/01/24",-1402
"2025/01/22","古河機械金属","5715","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,1765,22,--,"2025/01/24",-1412
"2025/01/22","古河機械金属","5715","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,1765,22,--,"2025/01/24",-1402
"2025/01/22","フジクラ","5803","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,6943.1,42,--,"2025/01/24",19168
"2025/01/22","フジクラ","5803","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,6956.1,42,--,"2025/01/24",20378
"2025/01/22","ディスコ","6146","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,49750.5,306,--,"2025/01/24",68224
"2025/01/22","アドバンテスト","6857","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,9753.4,60,--,"2025/01/24",180
"2025/01/22","アドバンテスト","6857","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,9816,61,--,"2025/01/24",-2361
"2025/01/22","アドバンテスト","6857","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,9753.1,60,--,"2025/01/24",350
"2025/01/22","東京エレクトロン","8035","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,27375.7,171,--,"2025/01/24",-10051
"2025/01/22","東京エレクトロン","8035","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,27321.2,172,--,"2025/01/24",-34502
"2025/01/22","ソフトバンクグループ","9984","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,10225.8,62,--,"2025/01/24",20658
"2025/01/22","ソフトバンクグループ","9984","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,9916,62,--,"2025/01/24",-6952
"2025/01/22","ソフトバンクグループ","9984","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,9916.1,62,--,"2025/01/24",-6952
"2025/01/22","ソフトバンクグループ","9984","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,9916,62,--,"2025/01/24",-6952
"2025/01/22","大阪油化工業","4124","東証",信用新規買,"6ヶ月"," 特定 ","--",100,3240,--,--,"2025/01/24",--
"2025/01/22","大阪油化工業","4124","東証",信用新規買,"6ヶ月"," 特定 ","--",100,3255,--,--,"2025/01/24",--
"2025/01/22","大阪油化工業","4124","東証",信用新規買,"6ヶ月"," 特定 ","--",100,3255,--,--,"2025/01/24",--
"2025/01/22","フジクラ","5803","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,6751.9,--,--,"2025/01/24",--
"2025/01/22","フジクラ","5803","東証",信用新規買,"6ヶ月"," 特定 ","--",100,6751,--,--,"2025/01/24",--
"2025/01/22","ディスコ","6146","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,49065.2,--,--,"2025/01/24",--
"2025/01/22","ローツェ","6323","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,1773.5,--,--,"2025/01/24",--
"2025/01/22","ローツェ","6323","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,1773.6,--,--,"2025/01/24",--
"2025/01/22","アドバンテスト","6857","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,9839,--,--,"2025/01/24",--
"2025/01/22","アドバンテスト","6857","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,9751,--,--,"2025/01/24",--
"2025/01/22","アドバンテスト","6857","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,9749,--,--,"2025/01/24",--
"2025/01/22","東京エレクトロン","8035","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,27664.5,--,--,"2025/01/24",--
"2025/01/22","東京エレクトロン","8035","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,27474.5,--,--,"2025/01/24",--
"2025/01/22","阪和興業","8078","東証",信用新規買,"6ヶ月"," 特定 ","--",100,4785,--,--,"2025/01/24",--
"2025/01/22","ソフトバンクグループ","9984","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,9985,--,--,"2025/01/24",--
"2025/01/22","ソフトバンクグループ","9984","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,9984.9,--,--,"2025/01/24",--
"2025/01/22","ソフトバンクグループ","9984","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,9984.9,--,--,"2025/01/24",--
"2025/01/22","ソフトバンクグループ","9984","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,10018.6,--,--,"2025/01/24",--
"2025/01/23","フジクラ","5803","東証",信用新規売,"6ヶ月"," 特定 ","--",100,7134,--,--,"2025/01/27",--
"2025/01/23","フジクラ","5803","東証",信用新規売,"6ヶ月"," 特定 ","--",100,7044,--,--,"2025/01/27",--
"2025/01/23","フジクラ","5803","PTS（O）",信用新規売,"6ヶ月"," 特定 ","--",100,7048.2,--,--,"2025/01/27",--
"2025/01/23","フジクラ","5803","PTS（X）",信用新規売,"6ヶ月"," 特定 ","--",100,7137.1,--,--,"2025/01/27",--
"2025/01/23","フジクラ","5803","東証",信用新規売,"6ヶ月"," 特定 ","--",300,7043,--,--,"2025/01/27",--
"2025/01/23","フジ・メディア・ホールディングス","4676","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,1815.5,11,--,"2025/01/27",199
"2025/01/23","フジ・メディア・ホールディングス","4676","東証",信用返済売,"6ヶ月"," 特定 ","申告",300,1815.5,33,--,"2025/01/27",597
"2025/01/23","フジ・メディア・ホールディングス","4676","東証",信用返済売,"6ヶ月"," 特定 ","申告",200,1815.5,22,--,"2025/01/27",418
"2025/01/23","フジ・メディア・ホールディングス","4676","東証",信用返済売,"6ヶ月"," 特定 ","申告",400,1815.5,45,--,"2025/01/27",755
"2025/01/23","フジ・メディア・ホールディングス","4676","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,1830.5,24,--,"2025/01/27",13546
"2025/01/23","フジ・メディア・ホールディングス","4676","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,1830.5,24,--,"2025/01/27",13556
"2025/01/23","フジ・メディア・ホールディングス","4676","東証",信用返済売,"6ヶ月"," 特定 ","申告",300,1830.5,72,--,"2025/01/27",40668
"2025/01/23","フジ・メディア・ホールディングス","4676","東証",信用返済売,"6ヶ月"," 特定 ","申告",500,1830.5,118,--,"2025/01/27",71382
"2025/01/23","フジ・メディア・ホールディングス","4676","東証",信用返済売,"無期限"," 特定 ","申告",1000,1834,103,--,"2025/01/27",35897
"2025/01/23","フジ・メディア・ホールディングス","4676","東証",信用返済売,"無期限"," 特定 ","申告",1100,1815,114,--,"2025/01/27",7036
"2025/01/23","フジ・メディア・ホールディングス","4676","東証",信用返済売,"無期限"," 特定 ","申告",600,1814.5,62,--,"2025/01/27",3538
"2025/01/23","フジ・メディア・ホールディングス","4676","東証",信用返済売,"無期限"," 特定 ","申告",1000,1814.5,105,--,"2025/01/27",-15105
"2025/01/23","フジ・メディア・ホールディングス","4676","東証",信用返済売,"無期限"," 特定 ","申告",100,1814,10,--,"2025/01/27",-1810
"2025/01/23","フジ・メディア・ホールディングス","4676","東証",信用返済売,"無期限"," 特定 ","申告",300,1815.5,31,--,"2025/01/27",2219
"2025/01/23","フジ・メディア・ホールディングス","4676","東証",信用返済売,"無期限"," 特定 ","申告",700,1814.5,73,--,"2025/01/27",-11973
"2025/01/23","フジ・メディア・ホールディングス","4676","東証",信用返済売,"無期限"," 特定 ","申告",100,1815.5,10,--,"2025/01/27",1390
"2025/01/23","フジ・メディア・ホールディングス","4676","東証",信用返済売,"無期限"," 特定 ","申告",100,1814.5,10,--,"2025/01/27",-1760
"2025/01/23","フジクラ","5803","東証",信用返済売,"6ヶ月"," 特定 ","申告",300,7125,135,--,"2025/01/27",-34335
"2025/01/23","フジクラ","5803","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,7309,45,--,"2025/01/27",-3445
"2025/01/23","フジクラ","5803","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,7031,45,--,"2025/01/27",-22345
"2025/01/23","フジクラ","5803","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,7309,45,--,"2025/01/27",-3515
"2025/01/23","フジクラ","5803","東証",信用返済売,"6ヶ月"," 特定 ","申告",300,7125,135,--,"2025/01/27",-34635
"2025/01/23","フジクラ","5803","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,7309,45,--,"2025/01/27",-3515
"2025/01/23","フジクラ","5803","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,7031,45,--,"2025/01/27",-22345
"2025/01/23","フジクラ","5803","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,7125,45,--,"2025/01/27",-11435
"2025/01/23","野村マイクロ・サイエンス","6254","東証",信用返済売,"無期限"," 特定 ","申告",100,2708,87,--,"2025/01/27",17313
"2025/01/23","野村マイクロ・サイエンス","6254","東証",信用返済売,"無期限"," 特定 ","申告",200,2709,174,--,"2025/01/27",35026
"2025/01/23","野村マイクロ・サイエンス","6254","PTS（O）",信用返済売,"無期限"," 特定 ","申告",100,2709.1,87,--,"2025/01/27",17623
"2025/01/23","レーザーテック","6920","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",200,15137.3,1280,--,"2025/01/27",97280
"2025/01/23","ソフトバンクグループ","9984","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,10577.4,67,--,"2025/01/27",-15327
"2025/01/23","ソフトバンクグループ","9984","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,10695,67,--,"2025/01/27",-15417
"2025/01/23","ソフトバンクグループ","9984","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,10577.6,67,--,"2025/01/27",-15307
"2025/01/23","ソフトバンクグループ","9984","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,10695,67,--,"2025/01/27",-15417
"2025/01/23","ソフトバンクグループ","9984","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,10695,67,--,"2025/01/27",-17337
"2025/01/23","ソフトバンクグループ","9984","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,10695,67,--,"2025/01/27",-17317
"2025/01/23","ソフトバンクグループ","9984","東証",信用返済売,"6ヶ月"," 特定 ","申告",200,10695,135,--,"2025/01/27",-34635
"2025/01/23","フジ・メディア・ホールディングス","4676","東証",信用新規買,"無期限"," 特定 ","--",700,1831.5,--,--,"2025/01/27",--
"2025/01/23","フジ・メディア・ホールディングス","4676","東証",信用新規買,"無期限"," 特定 ","--",100,1801.5,--,--,"2025/01/27",--
"2025/01/23","フジ・メディア・ホールディングス","4676","東証",信用新規買,"無期限"," 特定 ","--",300,1808,--,--,"2025/01/27",--
"2025/01/23","フジ・メディア・ホールディングス","4676","東証",信用新規買,"無期限"," 特定 ","--",200,1832,--,--,"2025/01/27",--
"2025/01/23","フジ・メディア・ホールディングス","4676","東証",信用新規買,"無期限"," 特定 ","--",1000,1829.5,--,--,"2025/01/27",--
"2025/01/23","フジ・メディア・ホールディングス","4676","東証",信用新規買,"無期限"," 特定 ","--",1000,1798,--,--,"2025/01/27",--
"2025/01/23","フジ・メディア・ホールディングス","4676","東証",信用新規買,"無期限"," 特定 ","--",1700,1808.5,--,--,"2025/01/27",--
"2025/01/23","フジ・メディア・ホールディングス","4676","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",200,1813.3,--,--,"2025/01/27",--
"2025/01/23","フジ・メディア・ホールディングス","4676","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",300,1813.4,--,--,"2025/01/27",--
"2025/01/23","フジ・メディア・ホールディングス","4676","PTS（J）",信用新規買,"6ヶ月"," 特定 ","--",100,1813.4,--,--,"2025/01/27",--
"2025/01/23","フジ・メディア・ホールディングス","4676","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",500,1816.4,--,--,"2025/01/27",--
"2025/01/23","フジ・メディア・ホールディングス","4676","東証",信用新規買,"6ヶ月"," 特定 ","--",400,1813.5,--,--,"2025/01/27",--
"2025/01/23","フジ・メディア・ホールディングス","4676","東証",信用新規買,"6ヶ月"," 特定 ","--",1000,1816.5,--,--,"2025/01/27",--
"2025/01/23","フジクラ","5803","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,7343,--,--,"2025/01/27",--
"2025/01/23","フジクラ","5803","東証",信用新規買,"6ヶ月"," 特定 ","--",300,7240,--,--,"2025/01/27",--
"2025/01/23","フジクラ","5803","東証",信用新規買,"6ヶ月"," 特定 ","--",200,7254,--,--,"2025/01/27",--
"2025/01/23","フジクラ","5803","東証",信用新規買,"6ヶ月"," 特定 ","--",300,7239,--,--,"2025/01/27",--
"2025/01/23","フジクラ","5803","PTS（J）",信用新規買,"6ヶ月"," 特定 ","--",100,7238.9,--,--,"2025/01/27",--
"2025/01/23","フジクラ","5803","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,7343.7,--,--,"2025/01/27",--
"2025/01/23","フジクラ","5803","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,7343.7,--,--,"2025/01/27",--
"2025/01/23","野村マイクロ・サイエンス","6254","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,2703,--,--,"2025/01/27",--
"2025/01/23","野村マイクロ・サイエンス","6254","東証",信用新規買,"6ヶ月"," 特定 ","--",300,2703,--,--,"2025/01/27",--
"2025/01/23","ニデック","6594","東証",信用新規買,"6ヶ月"," 特定 ","--",300,2946.5,--,--,"2025/01/27",--
"2025/01/23","ニデック","6594","東証",信用新規買,"6ヶ月"," 特定 ","--",100,2946.5,--,--,"2025/01/27",--
"2025/01/23","レーザーテック","6920","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,15197.5,--,--,"2025/01/27",--
"2025/01/23","レーザーテック","6920","東証",信用新規買,"6ヶ月"," 特定 ","--",100,15200,--,--,"2025/01/27",--
"2025/01/23","ソフトバンクグループ","9984","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",200,10867.5,--,--,"2025/01/27",--
"2025/01/23","ソフトバンクグループ","9984","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,10867.7,--,--,"2025/01/27",--
"2025/01/23","ソフトバンクグループ","9984","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",200,10848.5,--,--,"2025/01/27",--
"2025/01/23","ソフトバンクグループ","9984","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,10867.5,--,--,"2025/01/27",--
"2025/01/23","ソフトバンクグループ","9984","東証",信用新規買,"6ヶ月"," 特定 ","--",200,10730,--,--,"2025/01/27",--
"2025/01/23","フジクラ","5803","東証",信用返済買,"6ヶ月"," 特定 ","申告",100,7230,21,--,"2025/01/27",-18621
"2025/01/23","フジクラ","5803","東証",信用返済買,"6ヶ月"," 特定 ","申告",100,7229,21,--,"2025/01/27",-9211
"2025/01/23","フジクラ","5803","東証",信用返済買,"6ヶ月"," 特定 ","申告",100,7229,21,--,"2025/01/27",-18101
"2025/01/23","フジクラ","5803","東証",信用返済買,"6ヶ月"," 特定 ","申告",300,7230,63,--,"2025/01/27",-56163
"2025/01/23","フジクラ","5803","東証",信用返済買,"6ヶ月"," 特定 ","申告",100,7229,21,--,"2025/01/27",-9521
"2025/01/24","オービックビジネスコンサルタント","4733","東証",信用新規売,"日計りH"," 特定 ","--",100,7263,--,--,"2025/01/28",--
"2025/01/24","セブン＆アイ・ホールディングス","3382","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2437.1,457,--,"2025/01/28",-617
"2025/01/24","セブン＆アイ・ホールディングス","3382","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2437.1,182,--,"2025/01/28",-272
"2025/01/24","セブン＆アイ・ホールディングス","3382","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2441.7,15,--,"2025/01/28",105
"2025/01/24","セブン＆アイ・ホールディングス","3382","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",200,2441.7,30,--,"2025/01/28",230
"2025/01/24","セブン＆アイ・ホールディングス","3382","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",200,2441.7,30,--,"2025/01/28",210
"2025/01/24","セブン＆アイ・ホールディングス","3382","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,2436.5,320,--,"2025/01/28",-780
"2025/01/24","セブン＆アイ・ホールディングス","3382","東証",信用返済売,"6ヶ月"," 特定 ","申告",200,2436.5,640,--,"2025/01/28",-1620
"2025/01/24","セブン＆アイ・ホールディングス","3382","東証",信用返済売,"6ヶ月"," 特定 ","申告",400,2436.5,1828,--,"2025/01/28",-3188
"2025/01/24","セブン＆アイ・ホールディングス","3382","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,2437,457,--,"2025/01/28",-757
"2025/01/24","セブン＆アイ・ホールディングス","3382","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,2437,457,--,"2025/01/28",-637
"2025/01/24","セブン＆アイ・ホールディングス","3382","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,2436.5,320,--,"2025/01/28",-800
"2025/01/24","セブン＆アイ・ホールディングス","3382","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,2437,457,--,"2025/01/28",-757
"2025/01/24","セブン＆アイ・ホールディングス","3382","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,2437,457,--,"2025/01/28",-737
"2025/01/24","セブン＆アイ・ホールディングス","3382","東証",信用返済売,"6ヶ月"," 特定 ","申告",200,2437,914,--,"2025/01/28",-1294
