
約定履歴照会

商品指定,約定開始年月日,約定終了年月日,明細数,明細指定開始,明細指定終了
"すべての商品","2025年06月05日","2025年07月04日","926","1","926"

（注）明細数はご指定された期間の合計です。

約定日,銘柄,銘柄コード,市場,取引,期限,預り,課税,約定数量,約定単価,手数料/諸経費等,税額,受渡日,受渡金額/決済損益
"2025/06/09","ソシオネクスト","6526","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",300,2259,--,--,"2025/06/11",--
"2025/06/09","ソシオネクスト","6526","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,2258.3,--,--,"2025/06/11",--
"2025/06/09","ソシオネクスト","6526","東証",信用新規買,"6ヶ月"," 特定 ","--",400,2259,--,--,"2025/06/11",--
"2025/06/09","ソシオネクスト","6526","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",200,2258.3,--,--,"2025/06/11",--
"2025/06/09","アドバンテスト","6857","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",200,8155.9,--,--,"2025/06/11",--
"2025/06/09","レーザーテック","6920","東証",信用新規買,"無期限"," 特定 ","--",100,14830,--,--,"2025/06/11",--
"2025/06/09","メタプラネット","3350","東証",信用返済買,"日計りH"," 特定 ","申告",300,1562,1656,--,"2025/06/11",1644
"2025/06/09","データセクション","3905","PTS（X）",信用返済買,"日計りH"," 特定 ","申告",100,2201,720,--,"2025/06/11",-2720
"2025/06/09","データセクション","3905","PTS（X）",信用返済買,"日計りH"," 特定 ","申告",100,2201,720,--,"2025/06/11",-2820
"2025/06/10","データセクション","3905","東証",信用新規売,"日計りH"," 特定 ","--",100,2473,--,--,"2025/06/12",--
"2025/06/10","データセクション","3905","東証",信用新規売,"日計りH"," 特定 ","--",100,2470,--,--,"2025/06/12",--
"2025/06/10","データセクション","3905","東証",信用新規売,"日計りH"," 特定 ","--",100,2570,--,--,"2025/06/12",--
"2025/06/10","アドバンテスト","6857","PTS（J）",信用新規売,"6ヶ月"," 特定 ","--",100,8413.1,--,--,"2025/06/12",--
"2025/06/10","アドバンテスト","6857","PTS（O）",信用新規売,"6ヶ月"," 特定 ","--",100,8412.5,--,--,"2025/06/12",--
"2025/06/10","アドバンテスト","6857","PTS（J）",信用新規売,"6ヶ月"," 特定 ","--",100,8412.1,--,--,"2025/06/12",--
"2025/06/10","アドバンテスト","6857","PTS（O）",信用新規売,"6ヶ月"," 特定 ","--",100,8414.1,--,--,"2025/06/12",--
"2025/06/10","アドバンテスト","6857","東証",信用新規売,"6ヶ月"," 特定 ","--",1500,8402,--,--,"2025/06/12",--
"2025/06/10","アドバンテスト","6857","PTS（J）",信用新規売,"6ヶ月"," 特定 ","--",100,8412.1,--,--,"2025/06/12",--
"2025/06/10","資生堂","4911","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2509.5,15,--,"2025/06/12",295
"2025/06/10","資生堂","4911","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2509.5,15,--,"2025/06/12",285
"2025/06/10","資生堂","4911","東証",信用返済売,"6ヶ月"," 特定 ","申告",300,2509.5,46,--,"2025/06/12",854
"2025/06/10","住友金属鉱山","5713","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,3349,62,--,"2025/06/12",458
"2025/06/10","住友金属鉱山","5713","PTS（J）",信用返済売,"6ヶ月"," 特定 ","申告",100,3349.1,62,--,"2025/06/12",448
"2025/06/10","住友金属鉱山","5713","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,3349,62,--,"2025/06/12",468
"2025/06/10","住友金属鉱山","5713","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,3349.1,62,--,"2025/06/12",448
"2025/06/10","住友金属鉱山","5713","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,3349,62,--,"2025/06/12",448
"2025/06/10","住友金属鉱山","5713","東証",信用返済売,"6ヶ月"," 特定 ","申告",400,3349,250,--,"2025/06/12",1750
"2025/06/10","ソシオネクスト","6526","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",200,2348.7,56,--,"2025/06/12",18024
"2025/06/10","ソシオネクスト","6526","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,2348.6,28,--,"2025/06/12",8932
"2025/06/10","ソシオネクスト","6526","東証",信用返済売,"6ヶ月"," 特定 ","申告",200,2348.5,56,--,"2025/06/12",17844
"2025/06/10","ソシオネクスト","6526","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2348.7,28,--,"2025/06/12",9012
"2025/06/10","ソシオネクスト","6526","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",300,2336.8,43,--,"2025/06/12",-2953
"2025/06/10","ソシオネクスト","6526","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",300,2336.7,43,--,"2025/06/12",-3133
"2025/06/10","ソシオネクスト","6526","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",200,2336.6,29,--,"2025/06/12",-2109
"2025/06/10","ソシオネクスト","6526","PTS（J）",信用返済売,"6ヶ月"," 特定 ","申告",100,2336.7,14,--,"2025/06/12",-1044
"2025/06/10","ソシオネクスト","6526","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2348.6,28,--,"2025/06/12",8932
"2025/06/10","ソシオネクスト","6526","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,2348.8,28,--,"2025/06/12",8952
"2025/06/10","ソシオネクスト","6526","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",200,2348.7,56,--,"2025/06/12",17884
"2025/06/10","ソシオネクスト","6526","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2336.8,14,--,"2025/06/12",-1034
"2025/06/10","ニデック","6594","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",300,2862.6,53,--,"2025/06/12",4927
"2025/06/10","ニデック","6594","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",200,2862.6,35,--,"2025/06/12",3285
"2025/06/10","ニデック","6594","東証",信用返済売,"6ヶ月"," 特定 ","申告",300,2862.5,53,--,"2025/06/12",4897
"2025/06/10","ニデック","6594","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,2862.5,17,--,"2025/06/12",1633
"2025/06/10","ニデック","6594","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,2862.7,17,--,"2025/06/12",1653
"2025/06/10","アドバンテスト","6857","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,8483,101,--,"2025/06/12",32609
"2025/06/10","アドバンテスト","6857","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,8482,101,--,"2025/06/12",32509
"2025/06/10","アドバンテスト","6857","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,8404.3,52,--,"2025/06/12",-6722
"2025/06/10","アドバンテスト","6857","PTS（O）",信用返済売,"無期限"," 特定 ","申告",200,8406.7,97,--,"2025/06/12",-9157
"2025/06/10","アドバンテスト","6857","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",200,8494.1,106,--,"2025/06/12",-5666
"2025/06/10","アドバンテスト","6857","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,8404.1,52,--,"2025/06/12",-6742
"2025/06/10","アドバンテスト","6857","PTS（O）",信用返済売,"無期限"," 特定 ","申告",100,8634.7,49,--,"2025/06/12",921
"2025/06/10","アドバンテスト","6857","PTS（X）",信用返済売,"無期限"," 特定 ","申告",100,8406.1,48,--,"2025/06/12",-4638
"2025/06/10","アドバンテスト","6857","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,8494.2,53,--,"2025/06/12",-2713
"2025/06/10","アドバンテスト","6857","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,8494.2,53,--,"2025/06/12",-2823
"2025/06/10","アドバンテスト","6857","東証",信用返済売,"無期限"," 特定 ","申告",100,8405,48,--,"2025/06/12",-10748
"2025/06/10","アドバンテスト","6857","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,8482,52,--,"2025/06/12",358
"2025/06/10","アドバンテスト","6857","東証",信用返済売,"6ヶ月"," 特定 ","申告",200,8403,105,--,"2025/06/12",-13905
"2025/06/10","アドバンテスト","6857","東証",信用返済売,"無期限"," 特定 ","申告",200,8406,97,--,"2025/06/12",-21297
"2025/06/10","アドバンテスト","6857","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,8404,52,--,"2025/06/12",-6852
"2025/06/10","アドバンテスト","6857","東証",信用返済売,"無期限"," 特定 ","申告",200,8479,99,--,"2025/06/12",-31299
"2025/06/10","アドバンテスト","6857","東証",信用返済売,"無期限"," 特定 ","申告",200,8406,97,--,"2025/06/12",-9297
"2025/06/10","アドバンテスト","6857","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,8483.1,147,--,"2025/06/12",60693
"2025/06/10","アドバンテスト","6857","PTS（X）",信用返済売,"無期限"," 特定 ","申告",100,8635.1,49,--,"2025/06/12",6961
"2025/06/10","アドバンテスト","6857","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,8494.1,53,--,"2025/06/12",-2833
"2025/06/10","アドバンテスト","6857","PTS（J）",信用返済売,"無期限"," 特定 ","申告",100,8634.7,49,--,"2025/06/12",6921
"2025/06/10","レーザーテック","6920","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,15057.8,94,--,"2025/06/12",-554
"2025/06/10","レーザーテック","6920","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,15003.1,94,--,"2025/06/12",-6784
"2025/06/10","レーザーテック","6920","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,15080,271,--,"2025/06/12",60349
"2025/06/10","レーザーテック","6920","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,15080,271,--,"2025/06/12",60319
"2025/06/10","レーザーテック","6920","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,15003.2,94,--,"2025/06/12",-6774
"2025/06/10","レーザーテック","6920","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,15057.9,94,--,"2025/06/12",-554
"2025/06/10","レーザーテック","6920","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,15003.5,94,--,"2025/06/12",-6744
"2025/06/10","レーザーテック","6920","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,15057.6,94,--,"2025/06/12",-584
"2025/06/10","レーザーテック","6920","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,15080,271,--,"2025/06/12",60779
"2025/06/10","トヨタ自動車","7203","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",200,2649.7,33,--,"2025/06/12",-593
"2025/06/10","トヨタ自動車","7203","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,2649.5,16,--,"2025/06/12",-316
"2025/06/10","トヨタ自動車","7203","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2649.5,16,--,"2025/06/12",-316
"2025/06/10","トヨタ自動車","7203","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",300,2649.7,49,--,"2025/06/12",-889
"2025/06/10","トヨタ自動車","7203","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",200,2649.6,33,--,"2025/06/12",-613
"2025/06/10","トヨタ自動車","7203","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2649.5,16,--,"2025/06/12",-316
"2025/06/10","三菱倉庫","9301","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,1167.5,22,--,"2025/06/12",-1822
"2025/06/10","三菱倉庫","9301","東証",信用返済売,"6ヶ月"," 特定 ","申告",400,1167.5,88,--,"2025/06/12",-7288
"2025/06/10","三菱倉庫","9301","東証",信用返済売,"6ヶ月"," 特定 ","申告",200,1167.5,44,--,"2025/06/12",-3644
"2025/06/10","三菱倉庫","9301","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,1167.5,22,--,"2025/06/12",-1872
"2025/06/10","三菱倉庫","9301","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,1167.5,22,--,"2025/06/12",-1822
"2025/06/10","三菱倉庫","9301","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,1167.5,22,--,"2025/06/12",-1822
"2025/06/10","東京電力ホールディングス","9501","東証",信用返済売,"6ヶ月"," 特定 ","申告",900,378.2,21,--,"2025/06/12",-2811
"2025/06/10","東京電力ホールディングス","9501","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",1700,378.2,40,--,"2025/06/12",-5310
"2025/06/10","東京電力ホールディングス","9501","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",400,378.2,9,--,"2025/06/12",-1249
"2025/06/10","資生堂","4911","東証",信用新規買,"6ヶ月"," 特定 ","--",100,2506.5,--,--,"2025/06/12",--
"2025/06/10","資生堂","4911","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",300,2506.5,--,--,"2025/06/12",--
"2025/06/10","資生堂","4911","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,2506.4,--,--,"2025/06/12",--
"2025/06/10","住友金属鉱山","5713","東証",信用新規買,"6ヶ月"," 特定 ","--",900,3347,--,--,"2025/06/12",--
"2025/06/10","ソシオネクスト","6526","東証",信用新規買,"6ヶ月"," 特定 ","--",1000,2318.5,--,--,"2025/06/12",--
"2025/06/10","ソシオネクスト","6526","東証",信用新規買,"6ヶ月"," 特定 ","--",300,2346.5,--,--,"2025/06/12",--
"2025/06/10","ソシオネクスト","6526","東証",信用新規買,"6ヶ月"," 特定 ","--",700,2347,--,--,"2025/06/12",--
"2025/06/10","ニデック","6594","東証",信用新規買,"6ヶ月"," 特定 ","--",700,2846,--,--,"2025/06/12",--
"2025/06/10","ニデック","6594","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",300,2846,--,--,"2025/06/12",--
"2025/06/10","アドバンテスト","6857","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",400,8521.9,--,--,"2025/06/12",--
"2025/06/10","アドバンテスト","6857","東証",信用新規買,"無期限"," 特定 ","--",200,8565,--,--,"2025/06/12",--
"2025/06/10","アドバンテスト","6857","東証",信用新規買,"6ヶ月"," 特定 ","--",300,8304,--,--,"2025/06/12",--
"2025/06/10","アドバンテスト","6857","東証",信用新規買,"無期限"," 特定 ","--",100,8625,--,--,"2025/06/12",--
"2025/06/10","アドバンテスト","6857","東証",信用新規買,"6ヶ月"," 特定 ","--",300,8472,--,--,"2025/06/12",--
"2025/06/10","アドバンテスト","6857","東証",信用新規買,"6ヶ月"," 特定 ","--",200,8471,--,--,"2025/06/12",--
"2025/06/10","アドバンテスト","6857","東証",信用新規買,"無期限"," 特定 ","--",500,8452,--,--,"2025/06/12",--
"2025/06/10","アドバンテスト","6857","東証",信用新規買,"無期限"," 特定 ","--",200,8635,--,--,"2025/06/12",--
"2025/06/10","アドバンテスト","6857","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,8520.8,--,--,"2025/06/12",--
"2025/06/10","アドバンテスト","6857","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,8477.9,--,--,"2025/06/12",--
"2025/06/10","アドバンテスト","6857","東証",信用新規買,"無期限"," 特定 ","--",300,8512,--,--,"2025/06/12",--
"2025/06/10","レーザーテック","6920","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,15062.5,--,--,"2025/06/12",--
"2025/06/10","レーザーテック","6920","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,15062.5,--,--,"2025/06/12",--
"2025/06/10","レーザーテック","6920","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,15062.4,--,--,"2025/06/12",--
"2025/06/10","レーザーテック","6920","東証",信用新規買,"6ヶ月"," 特定 ","--",200,14900,--,--,"2025/06/12",--
"2025/06/10","レーザーテック","6920","東証",信用新規買,"6ヶ月"," 特定 ","--",300,15070,--,--,"2025/06/12",--
"2025/06/10","トヨタ自動車","7203","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,2652.5,--,--,"2025/06/12",--
"2025/06/10","トヨタ自動車","7203","東証",信用新規買,"6ヶ月"," 特定 ","--",900,2652.5,--,--,"2025/06/12",--
"2025/06/10","トライト","9164","PTS（J）",信用新規買,"6ヶ月"," 特定 ","--",100,622,--,--,"2025/06/12",--
"2025/06/10","トライト","9164","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,640.9,--,--,"2025/06/12",--
"2025/06/10","トライト","9164","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,626.8,--,--,"2025/06/12",--
"2025/06/10","トライト","9164","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,626.8,--,--,"2025/06/12",--
"2025/06/10","トライト","9164","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,640.9,--,--,"2025/06/12",--
"2025/06/10","トライト","9164","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,621.6,--,--,"2025/06/12",--
"2025/06/10","トライト","9164","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,621.9,--,--,"2025/06/12",--
"2025/06/10","トライト","9164","東証",信用新規買,"6ヶ月"," 特定 ","--",100,641,--,--,"2025/06/12",--
"2025/06/10","トライト","9164","東証",信用新規買,"6ヶ月"," 特定 ","--",200,622,--,--,"2025/06/12",--
"2025/06/10","東京電力ホールディングス","9501","東証",信用新規買,"6ヶ月"," 特定 ","--",3000,381.3,--,--,"2025/06/12",--
"2025/06/10","データセクション","3905","東証",信用返済買,"日計りH"," 特定 ","申告",100,2625,1128,--,"2025/06/12",-6628
"2025/06/10","データセクション","3905","東証",信用返済買,"日計りH"," 特定 ","申告",100,2625,1128,--,"2025/06/12",-16328
"2025/06/10","データセクション","3905","東証",信用返済買,"日計りH"," 特定 ","申告",100,2625,1128,--,"2025/06/12",-16628
"2025/06/10","アドバンテスト","6857","PTS（O）",信用返済買,"6ヶ月"," 特定 ","申告",100,8312.9,25,--,"2025/06/12",8885
"2025/06/10","アドバンテスト","6857","PTS（X）",信用返済買,"6ヶ月"," 特定 ","申告",200,8355.5,50,--,"2025/06/12",9250
"2025/06/10","アドバンテスト","6857","PTS（O）",信用返済買,"6ヶ月"," 特定 ","申告",100,8355.5,25,--,"2025/06/12",4625
"2025/06/10","アドバンテスト","6857","東証",信用返済買,"6ヶ月"," 特定 ","申告",100,8370,25,--,"2025/06/12",4185
"2025/06/10","アドバンテスト","6857","東証",信用返済買,"6ヶ月"," 特定 ","申告",100,8370,25,--,"2025/06/12",4185
"2025/06/10","アドバンテスト","6857","PTS（J）",信用返済買,"6ヶ月"," 特定 ","申告",100,8369.9,25,--,"2025/06/12",4395
"2025/06/10","アドバンテスト","6857","東証",信用返済買,"6ヶ月"," 特定 ","申告",500,8304,126,--,"2025/06/12",48874
"2025/06/10","アドバンテスト","6857","東証",信用返済買,"6ヶ月"," 特定 ","申告",500,8363,126,--,"2025/06/12",19374
"2025/06/10","アドバンテスト","6857","東証",信用返済買,"6ヶ月"," 特定 ","申告",100,8370,25,--,"2025/06/12",4225
"2025/06/10","アドバンテスト","6857","PTS（X）",信用返済買,"6ヶ月"," 特定 ","申告",100,8312.9,25,--,"2025/06/12",8885
"2025/06/10","アドバンテスト","6857","PTS（X）",信用返済買,"6ヶ月"," 特定 ","申告",100,8369.7,25,--,"2025/06/12",4315
"2025/06/11","資生堂","4911","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,2576,16,--,"2025/06/13",-4716
"2025/06/11","資生堂","4911","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,2576.5,16,--,"2025/06/13",-4616
"2025/06/11","資生堂","4911","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,2577,16,--,"2025/06/13",-4566
"2025/06/11","資生堂","4911","東証",信用返済売,"6ヶ月"," 特定 ","申告",200,2577,32,--,"2025/06/13",-9132
"2025/06/11","資生堂","4911","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,2576,16,--,"2025/06/13",-4666
"2025/06/11","資生堂","4911","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,2577.4,16,--,"2025/06/13",-4436
"2025/06/11","資生堂","4911","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,2577.3,16,--,"2025/06/13",-4456
"2025/06/11","資生堂","4911","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,2577.3,16,--,"2025/06/13",-4446
"2025/06/11","資生堂","4911","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2577.4,16,--,"2025/06/13",-4436
"2025/06/11","住友金属鉱山","5713","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",200,3342.2,83,--,"2025/06/13",-1043
"2025/06/11","住友金属鉱山","5713","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",200,3342.1,83,--,"2025/06/13",-1063
"2025/06/11","住友金属鉱山","5713","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",200,3342.2,83,--,"2025/06/13",-1043
"2025/06/11","住友金属鉱山","5713","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",200,3341.4,83,--,"2025/06/13",-1203
"2025/06/11","住友金属鉱山","5713","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,3331.9,20,--,"2025/06/13",-1140
"2025/06/11","住友金属鉱山","5713","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,3332,20,--,"2025/06/13",-1130
"2025/06/11","住友金属鉱山","5713","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,3332.2,20,--,"2025/06/13",-1100
"2025/06/11","住友金属鉱山","5713","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,3332.1,20,--,"2025/06/13",-1110
"2025/06/11","住友金属鉱山","5713","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,3332,41,--,"2025/06/13",-1541
"2025/06/11","アサカ理研","5724","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,1143,6,--,"2025/06/13",2394
"2025/06/11","アサカ理研","5724","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,1143,7,--,"2025/06/13",133
"2025/06/11","アサカ理研","5724","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,1143,7,--,"2025/06/13",93
"2025/06/11","アサカ理研","5724","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,1143,6,--,"2025/06/13",2404
"2025/06/11","アサカ理研","5724","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,1143,6,--,"2025/06/13",2414
"2025/06/11","ディスコ","6146","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,34900,216,--,"2025/06/13",24244
"2025/06/11","ソシオネクスト","6526","東証",信用返済売,"6ヶ月"," 特定 ","申告",300,2463.5,86,--,"2025/06/13",43414
"2025/06/11","ソシオネクスト","6526","東証",信用返済売,"無期限"," 特定 ","申告",300,2463.5,41,--,"2025/06/13",18709
"2025/06/11","ソシオネクスト","6526","PTS（X）",信用返済売,"無期限"," 特定 ","申告",100,2450,13,--,"2025/06/13",4887
"2025/06/11","ソシオネクスト","6526","PTS（X）",信用返済売,"無期限"," 特定 ","申告",100,2446.3,13,--,"2025/06/13",4517
"2025/06/11","ニデック","6594","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2847.6,17,--,"2025/06/13",-1957
"2025/06/11","ニデック","6594","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2847.7,17,--,"2025/06/13",-1997
"2025/06/11","ニデック","6594","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",300,2847.6,53,--,"2025/06/13",-6023
"2025/06/11","ニデック","6594","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2848,17,--,"2025/06/13",-1917
"2025/06/11","ニデック","6594","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2848.1,17,--,"2025/06/13",-1907
"2025/06/11","ニデック","6594","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,2848.1,17,--,"2025/06/13",-1907
"2025/06/11","ニデック","6594","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,2848,17,--,"2025/06/13",-1917
"2025/06/11","ニデック","6594","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2847.8,17,--,"2025/06/13",-1937
"2025/06/11","アドバンテスト","6857","東証",信用返済売,"無期限"," 特定 ","申告",100,8382,48,--,"2025/06/13",-2048
"2025/06/11","アドバンテスト","6857","東証",信用返済売,"無期限"," 特定 ","申告",100,8382,49,--,"2025/06/13",-20249
"2025/06/11","アドバンテスト","6857","東証",信用返済売,"無期限"," 特定 ","申告",100,8382,49,--,"2025/06/13",-20349
"2025/06/11","アドバンテスト","6857","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,8325,103,--,"2025/06/13",1997
"2025/06/11","アドバンテスト","6857","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,8325.1,103,--,"2025/06/13",2007
"2025/06/11","アドバンテスト","6857","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,8325.1,103,--,"2025/06/13",2007
"2025/06/11","アドバンテスト","6857","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,8317.4,52,--,"2025/06/13",-5712
"2025/06/11","アドバンテスト","6857","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,8317.6,52,--,"2025/06/13",-5692
"2025/06/11","アドバンテスト","6857","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,8317.5,52,--,"2025/06/13",-8192
"2025/06/11","レーザーテック","6920","PTS（O）",信用返済売,"無期限"," 特定 ","申告",100,15250.3,87,--,"2025/06/13",-1557
"2025/06/11","レーザーテック","6920","PTS（O）",信用返済売,"無期限"," 特定 ","申告",100,15250.3,88,--,"2025/06/13",-19058
"2025/06/11","日野自動車","7205","東証",信用返済売,"6ヶ月"," 特定 ","申告",200,404.3,5,--,"2025/06/13",-1065
"2025/06/11","日野自動車","7205","東証",信用返済売,"6ヶ月"," 特定 ","申告",700,404.3,17,--,"2025/06/13",-3937
"2025/06/11","日野自動車","7205","東証",信用返済売,"6ヶ月"," 特定 ","申告",1400,404.3,35,--,"2025/06/13",-7735
"2025/06/11","日野自動車","7205","東証",信用返済売,"6ヶ月"," 特定 ","申告",300,404.4,7,--,"2025/06/13",-1597
"2025/06/11","日野自動車","7205","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,404.4,2,--,"2025/06/13",-532
"2025/06/11","日野自動車","7205","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,404.3,2,--,"2025/06/13",-542
"2025/06/11","日野自動車","7205","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,404.3,2,--,"2025/06/13",-542
"2025/06/11","日野自動車","7205","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,404.4,2,--,"2025/06/13",-532
"2025/06/11","東京エレクトロン","8035","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,24880,154,--,"2025/06/13",19116
"2025/06/11","東京エレクトロン","8035","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,24735.2,154,--,"2025/06/13",4616
"2025/06/11","資生堂","4911","東証",信用新規買,"6ヶ月"," 特定 ","--",100,2623,--,--,"2025/06/13",--
"2025/06/11","資生堂","4911","東証",信用新規買,"6ヶ月"," 特定 ","--",200,2622.5,--,--,"2025/06/13",--
"2025/06/11","資生堂","4911","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",200,2622.5,--,--,"2025/06/13",--
"2025/06/11","資生堂","4911","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,2621.7,--,--,"2025/06/13",--
"2025/06/11","資生堂","4911","PTS（J）",信用新規買,"6ヶ月"," 特定 ","--",100,2622.5,--,--,"2025/06/13",--
"2025/06/11","資生堂","4911","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",300,2621.6,--,--,"2025/06/13",--
